coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
262266,http://bisque.cyverse.org/image_service/image/00-UdMog9r6Y9NYLA9ewm9H4X?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-UdMog9r6Y9NYLA9ewm9H4X?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-UdMog9r6Y9NYLA9ewm9H4X?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-UdMog9r6Y9NYLA9ewm9H4X?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:f39ae18f-194f-4f35-a907-369e3c548b3b,"2016-10-11 11:09:53",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262266,StillImage,Photograph,en
119162,http://bisque.cyverse.org/image_service/image/00-zDnqwFRexeZxVuHUKfRsDT?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-zDnqwFRexeZxVuHUKfRsDT?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-zDnqwFRexeZxVuHUKfRsDT?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-zDnqwFRexeZxVuHUKfRsDT?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:dba28918-f21c-48aa-851d-41904c786850,"2016-10-11 11:09:55",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=119162,StillImage,Photograph,en
262265,http://bisque.cyverse.org/image_service/image/00-zB8HRtCJogcLpwE65PM45Y?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-zB8HRtCJogcLpwE65PM45Y?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-zB8HRtCJogcLpwE65PM45Y?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-zB8HRtCJogcLpwE65PM45Y?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:bc166989-5965-4bc5-beb6-bb4436b06d7c,"2016-10-11 11:09:56",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262265,StillImage,Photograph,en
262267,http://bisque.cyverse.org/image_service/image/00-pAcAsFmJPC8kr9vVVRfT5R?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-pAcAsFmJPC8kr9vVVRfT5R?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-pAcAsFmJPC8kr9vVVRfT5R?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-pAcAsFmJPC8kr9vVVRfT5R?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:9aaedeca-d1eb-47f8-a5dd-28ef872f7d39,"2016-10-11 11:09:57",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262267,StillImage,Photograph,en
262268,http://bisque.cyverse.org/image_service/image/00-RqQiReY7AFAn5HYgyDY6fW?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-RqQiReY7AFAn5HYgyDY6fW?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-RqQiReY7AFAn5HYgyDY6fW?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-RqQiReY7AFAn5HYgyDY6fW?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:cc7e83b6-a5e3-4480-ade3-d36e703015e0,"2016-10-11 11:09:59",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262268,StillImage,Photograph,en
262271,http://bisque.cyverse.org/image_service/image/00-P6gmweoa5CoE8sAnxDGoEQ?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-P6gmweoa5CoE8sAnxDGoEQ?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-P6gmweoa5CoE8sAnxDGoEQ?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-P6gmweoa5CoE8sAnxDGoEQ?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:d00974fe-2055-4ae4-af50-2196f15b0147,"2016-10-11 11:10:00",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262271,StillImage,Photograph,en
262270,http://bisque.cyverse.org/image_service/image/00-cbZPP3PfRUi6bmMyLSTkEo?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-cbZPP3PfRUi6bmMyLSTkEo?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-cbZPP3PfRUi6bmMyLSTkEo?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-cbZPP3PfRUi6bmMyLSTkEo?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:781f27e3-25aa-4596-b192-59ff5a264607,"2016-10-11 11:10:01",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262270,StillImage,Photograph,en
118900,http://bisque.cyverse.org/image_service/image/00-JYmYswdtzeHecL5QzPhkU8?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-JYmYswdtzeHecL5QzPhkU8?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-JYmYswdtzeHecL5QzPhkU8?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-JYmYswdtzeHecL5QzPhkU8?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:4e5f38aa-d6b7-4150-92c4-ef01937721b2,"2016-10-11 11:10:02",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=118900,StillImage,Photograph,en
262269,http://bisque.cyverse.org/image_service/image/00-bbBrQEHUc4kDb8Fz46VQkb?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-bbBrQEHUc4kDb8Fz46VQkb?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-bbBrQEHUc4kDb8Fz46VQkb?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-bbBrQEHUc4kDb8Fz46VQkb?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:677903f7-a1d2-4fa9-b5b5-44d12fee015c,"2016-10-11 11:10:04",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262269,StillImage,Photograph,en
262258,http://bisque.cyverse.org/image_service/image/00-QdFRhai899tFce9uSi7gGF?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-QdFRhai899tFce9uSi7gGF?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-QdFRhai899tFce9uSi7gGF?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-QdFRhai899tFce9uSi7gGF?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:5657d8e6-730f-4403-aa76-922928f2de03,"2016-10-11 11:10:08",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262258,StillImage,Photograph,en
262257,http://bisque.cyverse.org/image_service/image/00-yMGdtFNjrfaFgHpTEZUWWf?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-yMGdtFNjrfaFgHpTEZUWWf?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-yMGdtFNjrfaFgHpTEZUWWf?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-yMGdtFNjrfaFgHpTEZUWWf?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:eac9318f-a0a0-4d63-8a19-81b2fbc1809f,"2016-10-11 11:10:14",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262257,StillImage,Photograph,en
262259,http://bisque.cyverse.org/image_service/image/00-fzMLZDJqrgF9aFZ9KoJebm?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-fzMLZDJqrgF9aFZ9KoJebm?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-fzMLZDJqrgF9aFZ9KoJebm?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-fzMLZDJqrgF9aFZ9KoJebm?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:1f513f1b-d1b0-433f-989c-230b1fb6015e,"2016-10-11 11:10:16",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262259,StillImage,Photograph,en
262260,http://bisque.cyverse.org/image_service/image/00-giqfx8nFngyMizQ6UhCvLQ?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-giqfx8nFngyMizQ6UhCvLQ?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-giqfx8nFngyMizQ6UhCvLQ?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-giqfx8nFngyMizQ6UhCvLQ?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:9cd485d9-cba8-4450-ae04-ea2d5687c27f,"2016-10-11 11:10:18",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262260,StillImage,Photograph,en
262261,http://bisque.cyverse.org/image_service/image/00-2okwSmDqPUDMUBmnbzGErF?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-2okwSmDqPUDMUBmnbzGErF?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-2okwSmDqPUDMUBmnbzGErF?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-2okwSmDqPUDMUBmnbzGErF?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:0cf7dbe2-3a80-4f95-b418-96c7aa2bd299,"2016-10-11 11:10:20",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262261,StillImage,Photograph,en
262263,http://bisque.cyverse.org/image_service/image/00-naDhiuXyqBXKYGroBNAJ89?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-naDhiuXyqBXKYGroBNAJ89?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-naDhiuXyqBXKYGroBNAJ89?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-naDhiuXyqBXKYGroBNAJ89?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:00bcb6be-c69b-427f-9e01-127dd21e9604,"2016-10-11 11:10:21",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262263,StillImage,Photograph,en
262262,http://bisque.cyverse.org/image_service/image/00-Du97HQB4bK6TmgBNfztKwh?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-Du97HQB4bK6TmgBNfztKwh?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-Du97HQB4bK6TmgBNfztKwh?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-Du97HQB4bK6TmgBNfztKwh?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:3b199c4c-234e-498c-964f-4164d0c5a2ea,"2016-10-11 11:10:22",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262262,StillImage,Photograph,en
262290,http://bisque.cyverse.org/image_service/image/00-uhwtMQd2MHGoVzvEVt3mFA?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-uhwtMQd2MHGoVzvEVt3mFA?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-uhwtMQd2MHGoVzvEVt3mFA?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-uhwtMQd2MHGoVzvEVt3mFA?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:7b718069-0b28-4519-a82b-41a62598aeae,"2016-10-11 11:10:23",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262290,StillImage,Photograph,en
262645,http://bisque.cyverse.org/image_service/image/00-rzwE2nqQjbG9bHEc6CHT8d?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-rzwE2nqQjbG9bHEc6CHT8d?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-rzwE2nqQjbG9bHEc6CHT8d?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-rzwE2nqQjbG9bHEc6CHT8d?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:e012ec81-e14f-4ad1-a2a7-c90714aab2a7,"2016-10-11 11:10:25",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262645,StillImage,Photograph,en
262289,http://bisque.cyverse.org/image_service/image/00-rrbZcKevzcUsiDYsk2vXu?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-rrbZcKevzcUsiDYsk2vXu?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-rrbZcKevzcUsiDYsk2vXu?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-rrbZcKevzcUsiDYsk2vXu?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:94e6ce18-4754-4539-ae8b-82dfa13c305e,"2016-10-11 11:10:26",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262289,StillImage,Photograph,en
262644,http://bisque.cyverse.org/image_service/image/00-jYiVuGmfWXivxmFBqksEAS?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-jYiVuGmfWXivxmFBqksEAS?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-jYiVuGmfWXivxmFBqksEAS?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-jYiVuGmfWXivxmFBqksEAS?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:148ebddf-0232-4428-9a62-9e95e27e2029,"2016-10-11 11:10:28",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262644,StillImage,Photograph,en
262288,http://bisque.cyverse.org/image_service/image/00-4RyThXmAhP6trHKUpEk76Z?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-4RyThXmAhP6trHKUpEk76Z?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-4RyThXmAhP6trHKUpEk76Z?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-4RyThXmAhP6trHKUpEk76Z?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:8eac6f58-f124-4c4d-b743-41526253f96d,"2016-10-11 11:10:29",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262288,StillImage,Photograph,en
262653,http://bisque.cyverse.org/image_service/image/00-x2Aw3J6LQQJRe34sotA86T?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-x2Aw3J6LQQJRe34sotA86T?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-x2Aw3J6LQQJRe34sotA86T?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-x2Aw3J6LQQJRe34sotA86T?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:e1b291a6-e6aa-40bc-a583-f3451a4eaba2,"2016-10-11 11:10:30",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262653,StillImage,Photograph,en
262655,http://bisque.cyverse.org/image_service/image/00-wC7UEwPbzrW5QwT3FW72W4?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-wC7UEwPbzrW5QwT3FW72W4?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-wC7UEwPbzrW5QwT3FW72W4?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-wC7UEwPbzrW5QwT3FW72W4?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:400096af-e88c-4c8b-bd60-88dc1927a074,"2016-10-11 11:10:32",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262655,StillImage,Photograph,en
262652,http://bisque.cyverse.org/image_service/image/00-LcZ9tZA3qHKVByNjKgtxSR?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-LcZ9tZA3qHKVByNjKgtxSR?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-LcZ9tZA3qHKVByNjKgtxSR?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-LcZ9tZA3qHKVByNjKgtxSR?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:c1d6a50a-953c-499c-a7dc-a83dfe9c8c1e,"2016-10-11 11:10:34",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262652,StillImage,Photograph,en
262654,http://bisque.cyverse.org/image_service/image/00-PzhoUFttVVUabUiewbaajB?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-PzhoUFttVVUabUiewbaajB?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-PzhoUFttVVUabUiewbaajB?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-PzhoUFttVVUabUiewbaajB?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:4fa67f42-e4f8-4fdd-b399-7b3913d46dc6,"2016-10-11 11:10:36",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262654,StillImage,Photograph,en
262649,http://bisque.cyverse.org/image_service/image/00-A6qfVqkUx2isMosRE6aozG?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-A6qfVqkUx2isMosRE6aozG?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-A6qfVqkUx2isMosRE6aozG?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-A6qfVqkUx2isMosRE6aozG?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:bfab370d-55b9-4fe1-b780-4522e2465528,"2016-10-11 11:10:37",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262649,StillImage,Photograph,en
262650,http://bisque.cyverse.org/image_service/image/00-kSNHLPVzuHEKPvKKA7ioHU?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-kSNHLPVzuHEKPvKKA7ioHU?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-kSNHLPVzuHEKPvKKA7ioHU?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-kSNHLPVzuHEKPvKKA7ioHU?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:0640fc8f-61e1-4bab-9fac-1b4ffafd90fe,"2016-10-11 11:10:38",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262650,StillImage,Photograph,en
262651,http://bisque.cyverse.org/image_service/image/00-v27jV29WtaRPda5taQB9Zc?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-v27jV29WtaRPda5taQB9Zc?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-v27jV29WtaRPda5taQB9Zc?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-v27jV29WtaRPda5taQB9Zc?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:2e0ff1a0-e581-4a4f-a294-2f2e7c08b865,"2016-10-11 11:10:40",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262651,StillImage,Photograph,en
262648,http://bisque.cyverse.org/image_service/image/00-NAXeaJYZpG89VLZjYBKx2W?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-NAXeaJYZpG89VLZjYBKx2W?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-NAXeaJYZpG89VLZjYBKx2W?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-NAXeaJYZpG89VLZjYBKx2W?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:c3615e2d-57ac-4ccb-adc6-0f6bb32fc606,"2016-10-11 11:10:41",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262648,StillImage,Photograph,en
262647,http://bisque.cyverse.org/image_service/image/00-bQwSYgWSBsvC2tBEkD82WS?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-bQwSYgWSBsvC2tBEkD82WS?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-bQwSYgWSBsvC2tBEkD82WS?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-bQwSYgWSBsvC2tBEkD82WS?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:b2281864-c4fb-4765-b15e-e5c92c90d4dd,"2016-10-11 11:10:43",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262647,StillImage,Photograph,en
268499,http://bisque.cyverse.org/image_service/image/00-WTZUPDHPf8kLuKMkXmdDY6?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-WTZUPDHPf8kLuKMkXmdDY6?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-WTZUPDHPf8kLuKMkXmdDY6?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-WTZUPDHPf8kLuKMkXmdDY6?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:cac7d12d-69b5-4c9d-90ca-6e053b99d0c1,"2016-10-11 11:10:44",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268499,StillImage,Photograph,en
269165,http://bisque.cyverse.org/image_service/image/00-Tx4jqhqdoCQL2XkJcxwXBg?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-Tx4jqhqdoCQL2XkJcxwXBg?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-Tx4jqhqdoCQL2XkJcxwXBg?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-Tx4jqhqdoCQL2XkJcxwXBg?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:1de1e2ad-6e11-4d1d-ae3b-82bbb5e14564,"2016-10-11 11:10:46",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269165,StillImage,Photograph,en
262646,http://bisque.cyverse.org/image_service/image/00-ipHRo6FGxT5uqYugmSRZBL?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-ipHRo6FGxT5uqYugmSRZBL?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-ipHRo6FGxT5uqYugmSRZBL?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-ipHRo6FGxT5uqYugmSRZBL?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:49e4c09a-afe6-46b3-bdbd-2d784c8553e7,"2016-10-11 11:10:48",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262646,StillImage,Photograph,en
