id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
283242,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,13db24d4-4e6e-4254-84a9-1430153a3379,,104733,,,,,Cyperaceae,"Eleocharis albida",39625,Torr.,Eleocharis,albida,,,"Ravenel, H.",,,,,,,"Ravenel, H.",180,1869-04-30,1869,4,30,120,,,,,,,,,,"flowering and fruiting",,,,,,,,"United States",Texas,"Nueces County",,"Corpus Christi",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:607e17b0-5637-4b85-b00b-1f3161b7c928,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=283242
294264,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,1417b28f-1b43-4db7-8ded-d8039b1451a2,HWR-0005192,104977,,,,,Violaceae,"Viola primulifolia",85909,"L. (pro sp.)",Viola,primulifolia,,,,,,,,,,"Ravenel, H.",,1865-03-31,1865,3,31,90,,,,"Edisto swamp near Orangeburg S.C.",,,,,,flowering,,,,,,,,"United States","South Carolina","Orangeburg County",,Orangeburg,,,,,,,,,,,,,,,,,,,,,"2017-11-22 09:09:23",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:143e5b35-2ebf-49cf-8544-e7efdecca524,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=294264
452378,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,141d87eb-11d2-4cc4-be39-f60bc603a08f,,100758,,,,,Cyperaceae,"Cyperus retroflexus",34651,Buckl.,Cyperus,retroflexus,,,"O'Neill, Hugh",,,,,,,"Ravenel, H.",131,1869-04-30,1869,4,30,120,,,,"Collection numbers 131, 133=131, 134=131. The sheet has two (apparently unpublished) handwritten descriptions of a new species, the descriptions very similar: Nos 131 + 133 + 134. Cyperus pauciflorus n. sp. in ed. Plant 6-12 inches. Root tuberous - leaves clustered at base, shorter than the 3 angled culm. Umbels simple erect, 4-6 rayed with the central one sessile, shorter than the 3 leaved involucre; spikelets linear, 2 ranked, spreading + somewhat reflexted, 2-3 flowered, the uppermost abortive; scales obtuse, mucronate, compressed - keeled, nerved, reddish brown, points of the uppermost scales spreading or recurved at the apex; style 3 cleft â"" nut oblong, 3 angled acute. Near C. repens + lutescens, but differing in the small number of florets + in the scales + nuts. Apr. 30/69. Near Corpus Christi Texas. HWR. Found Apr 30 1869, in damp flat near Corpus Christi Texas.",,,,,,,,,,,,,,"United States",Texas,"Nueces County",,"Corpus Christi",,,,,,,,,,,,,,,,,,,,,"2017-05-15 09:27:59",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:3eca83b8-ceec-4414-9b14-9fa603d4b58c,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=452378
294424,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,142001d6-6c46-4202-a689-2a87638e4252,HWR-0005350,105110,,,,,Scrophulariaceae,"Veronica americana",85353,"Schwein. ex Benth.",Veronica,americana,,,"Olney, Stephen",,,,,,,"Olney, Stephen",,,,,,,,,,"Cattskill Mts N.Y.",,,,,,"flowering and fruiting",,,,,,,,"United States","New York",,,"Catskill Mountains",,,,,,,,,,,,,,,,,,,,,"2017-11-22 09:09:23",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:5045a2c4-7dba-4996-b2ec-8dfc700146e1,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=294424
293043,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,14395882-92ac-4279-9adf-db8858dec403,HWR-0004906,105145,,,,,Clusiaceae,"Hypericum pseudomaculatum",49385,Bush,Hypericum,pseudomaculatum,,,,,,,,,,"Ravenel, H.",,,,,,,,,,"St. Johns Berkeley SC; S.C. June. Dry soils.",,,,,,flowering,,,,,,,,"United States","South Carolina","Berkeley County",,"St. Johns",,,,,,,,,,,,,,,,,,,,,"2017-11-16 10:26:32",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:63973ae6-608d-432c-90eb-ed6979edb18d,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=293043
283421,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,143a1df5-ae41-4c08-a4c2-dc489e97ae80,HWR-0003934,104903,,,,,Cabombaceae,"Cabomba caroliniana",24848,Gray,Cabomba,caroliniana,,,"Chapman, Alvan",,,,,,,"Chapman, Alvan",,,,,,,,,,,,,,,,flowering,,,,,,,,"United States",Florida,"Franklin County",,Apalachicola,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:61446363-b62a-4fcc-b1a3-b5842ce88b91,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=283421
452401,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,143da46b-aafe-4758-946d-1713e9b62493,,105999,,,,,Liliaceae,"Maianthemum racemosum",55338,"(L.) Link",Maianthemum,racemosum,,,,,,,,,,"Ravenel, H.",,,,,,,,,,,,,,,,flowering,,,,,,,,"United States","South Carolina",,,"Low Country",,,,,,,,,,,,,,,,,,,,,"2017-05-15 09:27:59",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:5ad7f8c7-26b7-4ed2-bb61-a534e8e35280,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=452401
558961,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,1444a02a-c99b-4566-a36e-a7656ef98b9f,,123664,,,,,Poaceae,"Eragrostis spectabilis",40896,"(Pursh) Steud.",Eragrostis,spectabilis,,,"Bradley, Keith",,,,,,,"Bradley, Keith",5015,2016-09-09,2016,9,9,253,,,,"Wildlife Rd N, parallel to I-26, just north of Bethany Church Rd (SC314). Dry road shoulder.",,,,,,,,,,,,,,"United States","South Carolina","Laurens County",,"Laurens County",,34.564707,-81.891029,,,,,,,,,,190,,,,,,,,"2018-05-15 09:31:52",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:68a88490-b999-445d-817a-2cf0518930ae,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=558961
294446,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,144c6baf-5d29-4a28-adb2-2036bd2444be,HWR-0005304,105241,,,,,Clusiaceae,"Triadenum walteri",83208,"(J.F. Gmel.) Gleason",Triadenum,walteri,,,"Nelson, John",,,,,,,"Ravenel, H.",,,,,,,,,,"S.C. Sept damp soils",,,,,,,,,,,,,,"United States","South Carolina","Berkeley County",,"St. Johns",,,,,,,,,,,,,,,,,,,,,"2017-11-22 09:09:23",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:8652974d-95ad-45fb-ac39-8add875a9248,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=294446
269115,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,1460fe22-090f-4cff-8eaa-b4c6dd61cc08,HWR-0003616,104077,,,,,Poaceae,"Panicum anceps",61403,Michx.,Panicum,anceps,,,"Chase, Agnes",,,,,,,"Chapman, Alvan",,,,,,,,,,,,,,,,"flowering and fruiting",,,,,,,,"United States",Florida,,,Florida,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:a6aba052-7107-4359-9400-58bcb94bb405,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269115
268839,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,146b5f9c-a84c-4e31-b12e-b860767c6b96,HWR-0003823,104209,,,,,Euphorbiaceae,"Phyllanthus caroliniensis",66465,Walt.,Phyllanthus,caroliniensis,,,"Ravenel, H.",,,,,,,"Ravenel, H.",,,,,,,,,,"Cultivated fields in September",,,,,,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:186b715c-096b-493f-b1d3-ebb168e463ee,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268839
268475,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,146bac7a-faac-42aa-9668-dfbbf96dd44a,HWR-0003497,102415,,,,,Poaceae,"Cynodon dactylon",34390,"(L.) Pers.",Cynodon,dactylon,,,,,,,,,,"Clayton, C.",,1884-06-30,1884,6,30,182,,,,"Collection of Dr. C.V. Clayton of S.C.""""",,,,,,flowering,,,,,,,,"United States",Georgia,"Richmond County",,Augusta,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:eebff4b6-3bd3-45c0-9f67-635ba959363d,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268475
283247,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,14e0f64e-5158-4d70-94c6-e54086b47e5a,,100122,,,,,Cyperaceae,"Rhynchospora caduca",71963,Ell.,Rhynchospora,caduca,,,"Ravenel, H.",,,,,,,"Ravenel, H.",,1869-05-03,1869,5,3,123,,,,"Prairie near Indianola.",,,,,,flowering,,,,,,,,"United States",Texas,"Calhoun County",,Indianola,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:c1ec02aa-9d83-4067-b7c0-3e65e0c69643,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=283247
278793,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,14e4057a-999b-49c7-a647-f27b77622a6e,HWR-0003755,104631,,,,,Poaceae,"Holcus lanatus",48632,L.,Holcus,lanatus,,,"Chase, Agnes",,,,,,,Philips,,1885-04-30,1885,4,30,120,,,,,,,,,,,,,,,,,,"United States",Louisiana,"Richland Parish",,"Delhi, Louisiana",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:fdac412d-0cd6-4008-8b88-a1e543775679,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=278793
283164,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,14f7ddce-80c5-4f50-a301-a45de5664109,HWR-0004078,103281,,,,,Agavaceae,"Yucca gloriosa",86740,L.,Yucca,gloriosa,,,"Ravenel, H.",,,,,,,"Ravenel, H.",,,,,,,,,,"Cultivated in garden. Plants brought up from St. John's, Berkeley, SC.",,,,,,flowering,,,,,,,,"United States","South Carolina","Aiken County",,Aiken,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:b2edf4a7-f8e9-433d-83ee-cb11cd050163,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=283164
553860,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,14fa33fb-3c37-4eed-85b3-d079b75b3d76,HWR-0005532,105738,,,,,Fabaceae,"Galactia mollis",44525,Michx.,Galactia,mollis,,,"Ravenel, H.",,,,,,,"Curtis, Moses",,1866-07-31,1866,7,31,212,,,,"stiff, fertile soil",,,,,,"flowering and fruiting",,,,,,,,"United States","South Carolina","Aiken County",,Aiken,,,,,,,,,,,,,,,,,,,,,"2017-12-29 10:24:27",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:34891f09-766d-47f9-9914-827a7765407e,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=553860
268483,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,1507a346-db62-43ce-ba6a-18ff5c2d4616,HWR-0003623,104095,,,,,Poaceae,"Dichanthelium sphaerocarpon",37254,"(Elliott) Gould",Dichanthelium,sphaerocarpon,,,"LeBlond, R.",,,,,,,"Ravenel, H.",,,,,,,,,,"Collected on May 3, year unknown",,,,,,fruiting,,,,,,,,"United States",Texas,"Calhoun County",,"Indianola, Texas",,,,,,,,,,,,,,,,,,,,,"2018-02-12 09:26:50",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:c90d8a30-65f3-4bc8-937e-b107f17865ea,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268483
278813,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,151037c2-24e9-43c4-a1d3-142be44380ca,HWR-0003759,104627,,,,,Poaceae,"Hordeum pusillum",48798,Nutt.,Hordeum,pusillum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Kentucky,,,Kentucky,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:a87e5cf1-1cff-4baf-85ae-4fb51e39a0ba,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=278813
452355,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,151ad082-006b-4598-b290-784265defaf8,HWR-0004961,122148,,,,,Poaceae,"Vulpia octoflora",86182,"(Walt.) Rydb.",Vulpia,octoflora,,,"Walker, E.",,,,,,,"Wilcox, M.",,,,,,,,,,,,,,,,,,,,,,,,"United States",Idaho,,,Idaho,,,,,,,,,,,,,,,,,,,,,"2017-11-16 10:26:32",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ecaf8410-2c87-4f43-8ed5-3972b0d859a0,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=452355
558654,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,151c8d0c-c28e-4b19-865a-e25a0ba51be6,HWR-0005735,105659,,,,,Fabaceae,"Trifolium arvense",83641,L.,Trifolium,arvense,,,,,,,,,,"Ravenel, H.",,,,,,,,,,,,,,,,flowering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2018-03-16 15:01:45",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:f7c0cd26-9868-4b73-97aa-8cad89dbd551,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=558654
287984,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,153d8790-9281-4461-a36c-183b9b9b3e4e,HWR-0004506,105888,,,,,Fabaceae,"Desmodium sessilifolium",36796,"(Torr.) Torr. & Gray",Desmodium,sessilifolium,,,"Schubert, B.",,,,,,,"Mead, S.",,1841-11-30,1841,11,30,334,,,,"near Quincy",,,,,,flowering,,,,,,,,"United States",Illinois,"Adams County",,Quincy,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ca9cfe62-cebf-4c07-ad95-2fcdae137632,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=287984
283027,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,153e493c-987b-4b06-823a-e15469bf8718,HWR-0004015_1,104673,,,,,Cyperaceae,"Kyllinga pumila",51559,Michx.,Kyllinga,pumila,,,"O'Neill, Hugh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:11c08a90-f9eb-4313-9670-db1ea2a1536b,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=283027
287512,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,1540ca53-5ed1-4f21-96df-6b9c9d5bae8b,HWR-0004283,105471,,,,,Ericaceae,"Vaccinium pensylvanicum",,Mill.,,,,,"Ravenel, H.",,,,,,,"Ravenel, H.",,,,,,,,,,Swamps,,,,,,,,,,,,,,"United States","South Carolina","Aiken County",,"Santee Canal",,,,,,,,,,,,,,,,,,,,,"2016-10-11 09:33:37",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:75ee28cb-9994-4608-9dd4-14b8ec3df0f9,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=287512
269500,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,15515060-1c8d-4293-9f39-0f5bf25a19e0,HWR-0003442_2,104525,,,,,Cyperaceae,"Carex albicans var. emmonsii",93168,"(Dewey ex Torr.) Rettig",Carex,albicans,var.,emmonsii,"Naczi, Robert",,,,,,,"Curtis, Moses",,,,,,,,,,,,,,,,fruiting,,,,,,,,"United States","North Carolina",,,"North Carolina",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:0984b0c6-f766-4640-84f2-85c9cff3061b,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269500
288478,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,157515e2-1163-43a5-b0c9-986a1e1818be,HWR-0005067,121050,,,,,Burmanniaceae,"Burmannia biflora",24806,L.,Burmannia,biflora,,,,,,,,,,"Ravenel, H.",,,,,,,,,,,,"field values redacted: locality, habitat",,,,flowering,,,,,,,,"United States","South Carolina","Berkeley County",,,,,,,,,,,,,,,,,,,,,,,"2017-11-16 10:26:34",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:6f61fd41-d63a-4dc3-bd96-19500038a3ed,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=288478
558914,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,15765e31-0a85-41e7-897b-5cee082afa26,,123473,,,,,Thymelaeaceae,"Dirca palustris",38382,L.,Dirca,palustris,,,"Kral, R.",,,,,,,"Kral, R.",,,2007,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, habitat",,,,flowering,,,,,,,,"United States",Alabama,"Clarke County",,,,,,,,,,,,,,,,,,,,,,,"2018-05-15 09:31:55",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:42317154-7d46-46cc-b232-573d83b15c13,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=558914
293655,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,157ae4a8-da7d-4bc8-a5d3-f4754cc71068,HWR-0005020,121680,,,,,Poaceae,"Torreyochloa pallida var. pallida",117261,"(Torr.) Church",Torreyochloa,pallida,var.,pallida,"Walker, E.",,,,,,,"Olney, Stephen",,,,,,,,,,,,,,,,,,,,,,,,"United States","Rhode Island",,,"Rhode Island",,,,,,,,,,,,,,,,,,,,,"2017-11-16 10:26:32",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:041c8b78-48ad-44d7-a0f5-ec9b1e72ab06,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=293655
292451,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,158ce758-1c95-4f5d-84ff-ac5e70440941,HWR-0004813,105383,,,,,Brassicaceae,"Arabidopsis thaliana",18517,"(L.) Heynh.",Arabidopsis,thaliana,,,,,,,,,,"Ravenel, H.",,,,,,,,,,"in garden",,,,,,,,,,,,,,"United States","South Carolina","Aiken County",,Aiken,,,,,,,,,,,,,,,,,,,,,"2017-11-08 09:52:10",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:f5fe80d9-1504-4510-b793-1187d019460d,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=292451
268473,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,15a7e094-0ffa-4cd4-b1b9-e4ff259b09c4,HWR-0003646,102630,,,,,Poaceae,"Dichanthelium oligosanthes var. oligosanthes",97335,"(J.A. Schultes) Gould",Dichanthelium,oligosanthes,var.,oligosanthes,"LeBlond, R.",,,,,,,"Ravenel, H.",,1867-04-30,1867,4,30,120,,,,"dry soils, common",,,,,,"flowering and fruiting",,,,,,,,"United States","South Carolina","Aiken County",,Aiken,,,,,,,,,,,,,,,,,,,,,"2018-02-12 09:26:50",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:a04b3979-874a-4264-bc15-519043d98a86,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268473
269171,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,15aa9114-12ab-40f8-b706-bce1e0a6bf9f,HWR-0001990_1,104446,,,,,Cyperaceae,"Carex crawei",26315,Dewey,Carex,crawei,,,"Hermann, F.",,,,,,,"Vasey, George",,,,,,,,,,,,,,,,"flowering and fruiting",,,,,,,,"United States","New York",Bronx,,"Pell's Point, Rodman's Neck",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:bb447312-9ad1-4f9c-91c9-560fec9e4c1a,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269171
286472,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,15b2142e-1a5d-4542-aaaf-5f320206a6d8,HWR-0004228,105132,,,,,Clusiaceae,"Hypericum mutilum",49371,L.,Hypericum,mutilum,,,,,,,,,,"Ravenel, H.",,1886-03-31,1886,3,31,90,,,,"Damp places. Aiken, SC.",,,,,,flowering,,,,,,,,"United States","South Carolina","Aiken County",,Aiken,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:d4edc619-348b-4c97-a6c5-3126706f9199,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=286472
269244,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,15b82413-57ad-43a3-9891-65032853f679,HWR-0003129_1,104466,,,,,Cyperaceae,"Carex tribuloides",26880,Wahlenb.,Carex,tribuloides,,,"Hermann, F.",,,,,,,"Vasey, George",,,,,,,,,,,,,,,,"flowering and fruiting",,,,,,,,"United States",Illinois,"Washington County",,Richview,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:bb6e89b6-95c2-47db-97b7-b796714dabf4,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269244
268531,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,15c2072c-a941-4952-aa61-378ef6355357,HWR-0001454,101944,,,,,Fagaceae,"Quercus bicolor",70821,Willd.,Quercus,bicolor,,,"Muller, Cornelius",,,,,,,"Olney, Stephen",,,,,,,,,,,,"field values redacted: locality",,,,mature,,,,,,,,"United States","Rhode Island","Providence County",,,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:21",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:c62c86b1-429c-4b52-9c4e-45e9e305b14d,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268531
452370,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,15c450b2-d6ac-421f-8765-fc49936724bd,HWR-0004969,122140,,,,,Poaceae,"Vulpia myuros",86181,"(L.) C.C. Gmel.",Vulpia,myuros,,,"Walker, E.",,,,,,,,,,,,,,,,,"collected 188x. U.S. Department of Agriculture.",,,,,,,,,,,,,,,,,,Europe,,,,,,,,,,,,,,,,,,,,,"2017-11-16 10:26:32",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:bdaa2823-94ca-4b60-9878-e542d78a15f0,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=452370
294456,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,15c6b3fa-b4cc-4ccf-b191-0432d167be19,HWR-0005226,105236,,,,,Poaceae,"Rostraria cristata",72879,"(L.) Tzvelev",Rostraria,cristata,,,"Nelson, John",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,,,,,,,,,,,,,,,,"2017-12-08 09:28:43",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:390c3ff2-88e1-4a3c-8e63-5242c7769aaf,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=294456
268728,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,15ca0422-0f3e-48f4-a202-f7d04d08aa35,HWR-0001615,103913,,,,,Arecaceae,"Sabal palmetto",73980,"(Walter) Lodd. ex Schult. & Schult. f.",Sabal,palmetto,,,"Ravenel, H.",,,,,,,"Ravenel, Henry S.",,,,,,,,,,,,,,,,,,,,,,,,"United States","South Carolina","Colleton County",,"Fenwick Island, South Carolina",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:0d05bae0-a23a-468d-b63c-da2ae3f7848f,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=268728
269056,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,15d089ba-6e5e-452d-bea8-8e5dc756e89e,HWR-0003741,104237,,,,,Poaceae,"Pleuropogon refractus",67714,"(A. Gray) Benth. ex Vasey",Pleuropogon,refractus,,,"Walker, E.",,,,,,,"Howell, Thomas",,,,,,,,,,,,,,,,flowering,,,,,,,,"United States",Oregon,,,Oregon,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:f102dbf4-e5a7-4af5-a17c-4644416463f8,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=269056
